hotel_id,hotel_name,location,hotel_type,price_per_night,rating,num_reviews,amenities,amenity_count,user_budget,user_pref_loc,user_pref_type,recommended,location_enc,hotel_type_enc,user_pref_loc_enc,user_pref_type_enc
1338,Hotel_1338,Bangalore,Mid-range,3647.0,2.9,198.0,"Restaurant,Room Service,Concierge,Gym,Bar,WiFi",6,4157.0,Jaipur,Mid-range,0,1,3,6,3
1339,Hotel_1339,Delhi,Resort,20586.0,3.0,722.0,"Parking,Spa,Concierge,Gym",4,3132.0,Hyderabad,Luxury,0,3,4,5,2
1340,Hotel_1340,Delhi,Luxury,13035.0,4.1,205.0,"Room Service,Beach Access,Concierge,Restaurant,Pool",5,14062.0,Kolkata,Mid-range,1,3,2,7,3
1341,Hotel_1341,Mumbai,Luxury,6727.0,5.0,740.0,"Gym,WiFi,Parking",3,11942.0,Mumbai,Boutique,1,8,2,8,0
1342,Hotel_1342,Agra,Budget,1510.0,4.1,1225.0,"Pool,Bar,Concierge,Spa,Parking,Room Service",6,10280.0,Delhi,Mid-range,1,0,1,3,3
1343,Hotel_1343,Mumbai,Budget,1595.0,3.5,184.0,"Parking,Bar",2,8827.0,Chennai,Budget,0,8,1,2,1
1344,Hotel_1344,Udaipur,Luxury,9603.0,4.3,1056.0,"Gym,Concierge",2,10086.0,Chennai,Boutique,0,9,2,2,0
1345,Hotel_1345,Chennai,Budget,1436.0,3.6,1546.0,"Spa,Room Service,Pool,Parking",4,15453.0,Udaipur,Boutique,0,2,1,9,0
1346,Hotel_1346,Kolkata,Boutique,6518.0,3.5,916.0,"WiFi,Spa,Concierge,Beach Access,Bar",5,4623.0,Udaipur,Boutique,0,7,0,9,0
1347,Hotel_1347,Agra,Boutique,3347.0,3.8,233.0,"Restaurant,Pool,Bar",3,9730.0,Mumbai,Boutique,0,0,0,8,0
1348,Hotel_1348,Hyderabad,Resort,10580.0,4.8,1386.0,"WiFi,Bar,Beach Access,Spa",4,5478.0,Chennai,Budget,0,5,4,2,1
1349,Hotel_1349,Delhi,Resort,21035.0,2.0,381.0,"Room Service,WiFi,Spa,Parking,Bar",5,3230.0,Jaipur,Resort,0,3,4,6,4
1350,Hotel_1350,Agra,Luxury,6545.0,4.4,43.0,"Bar,Room Service,Spa,Restaurant",4,12929.0,Jaipur,Mid-range,1,0,2,6,3
1351,Hotel_1351,Delhi,Budget,1834.0,3.5,879.0,"Pool,Beach Access",2,13130.0,Mumbai,Luxury,0,3,1,8,2
1352,Hotel_1352,Chennai,Mid-range,4480.0,3.5,549.0,"WiFi,Beach Access,Gym,Parking,Pool,Room Service",6,15556.0,Udaipur,Luxury,0,2,3,9,2
1353,Hotel_1353,Kolkata,Luxury,13717.0,5.0,66.0,"Bar,Restaurant",2,1853.0,Delhi,Boutique,0,7,2,3,0
1354,Hotel_1354,Bangalore,Boutique,5893.0,3.3,1557.0,"Pool,Concierge,Bar,Beach Access",4,4424.0,Agra,Luxury,0,1,0,0,2
1355,Hotel_1355,Kolkata,Mid-range,4191.0,3.3,1203.0,"WiFi,Room Service,Restaurant,Gym,Pool",5,10979.0,Agra,Mid-range,0,7,3,0,3
1356,Hotel_1356,Kolkata,Luxury,17534.0,3.7,1820.0,"Room Service,Concierge,Parking,Bar,Pool,Gym",6,14903.0,Udaipur,Budget,0,7,2,9,1
1357,Hotel_1357,Agra,Mid-range,5877.0,4.1,984.0,"Spa,Parking,Concierge,Pool,Restaurant,Beach Access",6,17010.0,Delhi,Luxury,1,0,3,3,2
1358,Hotel_1358,Agra,Budget,1236.0,3.5,882.0,"Spa,Concierge,Bar,Parking,WiFi",5,14503.0,Jaipur,Boutique,0,0,1,6,0
1359,Hotel_1359,Goa,Budget,1938.0,2.7,1686.0,"Spa,Room Service,Restaurant,Parking,Bar",5,16431.0,Mumbai,Resort,0,4,1,8,4
1360,Hotel_1360,Kolkata,Mid-range,5894.0,3.2,172.0,"WiFi,Room Service",2,14946.0,Kolkata,Boutique,0,7,3,7,0
1361,Hotel_1361,Udaipur,Budget,812.0,4.7,984.0,"Gym,Beach Access,Spa",3,6709.0,Udaipur,Budget,1,9,1,9,1
1362,Hotel_1362,Mumbai,Budget,2134.0,3.9,1599.0,"Restaurant,Parking,Room Service,Gym,Pool,WiFi",6,11098.0,Chennai,Luxury,0,8,1,2,2
1363,Hotel_1363,Kolkata,Mid-range,4238.0,4.1,592.0,"Concierge,Beach Access,Spa,Gym",4,11984.0,Mumbai,Resort,1,7,3,8,4
1364,Hotel_1364,Agra,Mid-range,5886.0,3.6,1771.0,"Spa,Beach Access,Concierge,Parking",4,7305.0,Goa,Boutique,0,0,3,4,0
1365,Hotel_1365,Delhi,Luxury,14095.0,3.3,575.0,"Gym,Concierge,Bar,Room Service,Beach Access,Pool",6,16111.0,Delhi,Mid-range,0,3,2,3,3
1366,Hotel_1366,Hyderabad,Budget,2224.0,5.0,984.0,"Pool,Bar,Parking,Room Service,WiFi",5,14221.0,Jaipur,Resort,1,5,1,6,4
1367,Hotel_1367,Mumbai,Mid-range,3081.0,3.7,1795.0,"Room Service,Concierge,Parking,Gym,Beach Access,Spa",6,10027.0,Goa,Mid-range,0,8,3,4,3
1368,Hotel_1368,Jaipur,Luxury,7989.0,3.5,494.0,"Gym,WiFi,Beach Access,Room Service,Spa",5,9419.0,Udaipur,Luxury,0,6,2,9,2
1369,Hotel_1369,Udaipur,Boutique,9486.0,4.6,1936.0,"Restaurant,Room Service,Parking,Bar,Pool,WiFi",6,14578.0,Bangalore,Resort,1,9,0,1,4
1370,Hotel_1370,Agra,Resort,16949.0,3.3,97.0,"WiFi,Gym",2,5160.0,Goa,Boutique,0,0,4,4,0
1371,Hotel_1371,Hyderabad,Boutique,6908.0,3.4,538.0,"Gym,Parking,Bar,Spa,Concierge,Pool",6,5106.0,Bangalore,Luxury,0,5,0,1,2
1372,Hotel_1372,Hyderabad,Mid-range,3094.0,3.8,1186.0,"Bar,Restaurant,Pool,Parking,Spa",5,8139.0,Udaipur,Luxury,0,5,3,9,2
1373,Hotel_1373,Bangalore,Luxury,9174.0,3.8,1192.0,"Restaurant,Concierge",2,3604.0,Bangalore,Boutique,0,1,2,1,0
1374,Hotel_1374,Udaipur,Luxury,17455.0,4.0,1820.0,"Gym,Bar,Restaurant,Concierge,Pool,Spa",6,9052.0,Agra,Luxury,0,9,2,0,2
1375,Hotel_1375,Kolkata,Boutique,5123.0,5.0,1920.0,"Pool,Beach Access,Spa,Room Service,Bar,Concierge",6,8635.0,Kolkata,Mid-range,1,7,0,7,3
1376,Hotel_1376,Agra,Boutique,7089.0,4.0,1358.0,"Parking,Bar,Spa",3,9838.0,Goa,Mid-range,1,0,0,4,3
1377,Hotel_1377,Kolkata,Boutique,5215.0,2.1,1322.0,"Room Service,Beach Access,Bar,Spa,Gym,Parking",6,9115.0,Chennai,Resort,0,7,0,2,4
1378,Hotel_1378,Mumbai,Resort,12478.0,4.0,641.0,"Room Service,Parking,Beach Access,Spa",4,16309.0,Delhi,Resort,1,8,4,3,4
1379,Hotel_1379,Chennai,Luxury,8324.0,3.8,1613.0,"Parking,Room Service,Pool,Gym,Restaurant",5,6029.0,Agra,Luxury,0,2,2,0,2
1380,Hotel_1380,Hyderabad,Luxury,19014.0,3.8,1289.0,"Pool,Beach Access,Restaurant,Gym",4,8284.0,Agra,Budget,0,5,2,0,1
1381,Hotel_1381,Hyderabad,Boutique,9580.0,4.0,57.0,"Gym,Concierge,Spa,WiFi",4,13680.0,Bangalore,Budget,1,5,0,1,1
1382,Hotel_1382,Goa,Mid-range,2903.0,3.8,1665.0,"Parking,WiFi,Room Service,Concierge,Beach Access",5,6199.0,Delhi,Mid-range,0,4,3,3,3
1383,Hotel_1383,Delhi,Mid-range,3736.0,3.8,725.0,"Restaurant,Beach Access,Concierge,Parking,Gym",5,12332.0,Jaipur,Budget,0,3,3,6,1
1384,Hotel_1384,Udaipur,Boutique,6947.0,4.2,956.0,"Restaurant,Pool,Bar,Concierge",4,17378.0,Hyderabad,Luxury,1,9,0,5,2
1385,Hotel_1385,Udaipur,Mid-range,3841.0,3.4,977.0,"Pool,WiFi,Parking,Room Service,Gym",5,7694.0,Kolkata,Luxury,0,9,3,7,2
1386,Hotel_1386,Udaipur,Mid-range,5023.0,3.1,1641.0,"Bar,Spa",2,5492.0,Mumbai,Mid-range,0,9,3,8,3
1387,Hotel_1387,Kolkata,Luxury,9643.0,5.0,543.0,"Bar,Pool,Gym,WiFi",4,4636.0,Mumbai,Boutique,0,7,2,8,0
1388,Hotel_1388,Udaipur,Mid-range,2705.0,3.3,789.0,"Gym,Restaurant",2,1683.0,Bangalore,Mid-range,0,9,3,1,3
1389,Hotel_1389,Jaipur,Boutique,5358.0,3.9,87.0,"Beach Access,Pool,Concierge,Room Service,Restaurant,Bar",6,6187.0,Hyderabad,Boutique,0,6,0,5,0
1390,Hotel_1390,Hyderabad,Boutique,6545.0,2.8,703.0,"WiFi,Bar,Pool,Concierge,Restaurant",5,15522.0,Bangalore,Budget,0,5,0,1,1
1391,Hotel_1391,Jaipur,Mid-range,3132.0,3.9,185.0,"Bar,Pool,Spa,WiFi,Gym",5,5703.0,Udaipur,Resort,0,6,3,9,4
1392,Hotel_1392,Hyderabad,Luxury,17422.0,3.1,1170.0,"Parking,Restaurant,Room Service,Bar,Beach Access",5,17248.0,Bangalore,Boutique,0,5,2,1,0
1393,Hotel_1393,Delhi,Boutique,3085.0,3.8,1787.0,"WiFi,Beach Access,Pool,Restaurant,Bar,Room Service",6,17224.0,Udaipur,Boutique,0,3,0,9,0
1394,Hotel_1394,Bangalore,Resort,9147.0,4.5,934.0,"Gym,Parking,Restaurant,Spa,Bar",5,12755.0,Agra,Luxury,1,1,4,0,2
1395,Hotel_1395,Bangalore,Mid-range,4280.0,4.1,1825.0,"Bar,Spa,Restaurant",3,17684.0,Hyderabad,Mid-range,1,1,3,5,3
1396,Hotel_1396,Jaipur,Luxury,13171.0,4.2,1954.0,"Bar,WiFi",2,8226.0,Delhi,Mid-range,0,6,2,3,3
1397,Hotel_1397,Udaipur,Resort,13013.0,2.6,117.0,"Pool,Beach Access,Spa,Parking",4,17279.0,Mumbai,Luxury,0,9,4,8,2
1398,Hotel_1398,Delhi,Resort,12395.0,5.0,1037.0,"Beach Access,Gym,WiFi,Pool,Parking,Spa",6,10471.0,Delhi,Boutique,1,3,4,3,0
1399,Hotel_1399,Hyderabad,Budget,918.0,3.0,1061.0,"Parking,Bar,Pool",3,2832.0,Kolkata,Mid-range,0,5,1,7,3
1400,Hotel_1400,Udaipur,Mid-range,4820.0,4.9,776.0,"Room Service,WiFi,Beach Access",3,15228.0,Kolkata,Boutique,1,9,3,7,0
1401,Hotel_1401,Kolkata,Boutique,5653.0,4.5,1662.0,"Parking,Spa,WiFi,Concierge",4,17182.0,Agra,Boutique,1,7,0,0,0
1402,Hotel_1402,Kolkata,Mid-range,2915.0,4.2,795.0,"Room Service,Restaurant,Bar",3,16108.0,Agra,Budget,1,7,3,0,1
1403,Hotel_1403,Delhi,Mid-range,3899.0,3.2,119.0,"Spa,Pool,Room Service,Beach Access",4,8377.0,Goa,Boutique,0,3,3,4,0
1404,Hotel_1404,Kolkata,Mid-range,5779.0,3.9,1100.0,"Room Service,Restaurant,Parking,WiFi,Pool,Bar",6,3191.0,Goa,Luxury,0,7,3,4,2
1405,Hotel_1405,Bangalore,Budget,6545.0,3.5,411.0,"Pool,Beach Access,Parking,Spa",4,11160.0,Hyderabad,Resort,0,1,1,5,4
1406,Hotel_1406,Bangalore,Budget,2321.0,3.8,716.0,"WiFi,Room Service,Spa,Bar",4,15821.0,Hyderabad,Mid-range,0,1,1,5,3
1407,Hotel_1407,Udaipur,Mid-range,3405.0,3.6,1008.0,"Concierge,Gym,Parking,Restaurant,WiFi",5,15371.0,Goa,Mid-range,0,9,3,4,3
1408,Hotel_1408,Kolkata,Boutique,4301.0,2.4,1448.0,"Room Service,Pool,Spa,WiFi,Concierge,Gym",6,11686.0,Mumbai,Luxury,0,7,0,8,2
1409,Hotel_1409,Agra,Budget,1243.0,4.6,563.0,"Bar,Spa",2,14474.0,Mumbai,Budget,0,0,1,8,1
1410,Hotel_1410,Jaipur,Mid-range,3631.0,3.7,767.0,"Gym,Parking,Pool,Beach Access",4,2032.0,Udaipur,Resort,0,6,3,9,4
1411,Hotel_1411,Goa,Budget,1005.0,3.5,145.0,"Spa,Gym,Room Service,Restaurant",4,11786.0,Goa,Resort,0,4,1,4,4
1412,Hotel_1412,Agra,Luxury,14226.0,3.4,774.0,"Bar,WiFi",2,3290.0,Hyderabad,Budget,0,0,2,5,1
1413,Hotel_1413,Kolkata,Mid-range,3667.0,4.1,984.0,"Pool,Beach Access,Bar",3,13864.0,Udaipur,Mid-range,1,7,3,9,3
1414,Hotel_1414,Udaipur,Resort,20207.0,3.2,1237.0,"Concierge,Parking",2,2251.0,Udaipur,Luxury,0,9,4,9,2
1415,Hotel_1415,Mumbai,Luxury,12873.0,2.2,593.0,"Bar,WiFi,Restaurant,Gym",4,11316.0,Jaipur,Resort,0,8,2,6,4
1416,Hotel_1416,Chennai,Resort,15525.0,4.1,131.0,"Pool,Gym",2,17151.0,Kolkata,Mid-range,0,2,4,7,3
1417,Hotel_1417,Udaipur,Resort,16006.0,4.2,1158.0,"Parking,Restaurant",2,3346.0,Delhi,Boutique,0,9,4,3,0
1418,Hotel_1418,Udaipur,Luxury,8188.0,3.7,1314.0,"Pool,WiFi",2,8537.0,Agra,Luxury,0,9,2,0,2
1419,Hotel_1419,Hyderabad,Boutique,7990.0,3.0,179.0,"Parking,Beach Access,Room Service,Concierge,Pool,Bar",6,2174.0,Udaipur,Luxury,0,5,0,9,2
1420,Hotel_1420,Delhi,Luxury,7458.0,3.9,1014.0,"WiFi,Gym,Restaurant,Pool,Room Service",5,13307.0,Goa,Budget,0,3,2,4,1
1421,Hotel_1421,Chennai,Boutique,8050.0,2.8,199.0,"Gym,WiFi,Bar,Concierge,Parking",5,16768.0,Goa,Resort,0,2,0,4,4
1422,Hotel_1422,Delhi,Boutique,9998.0,3.1,911.0,"Bar,Spa",2,1528.0,Hyderabad,Boutique,0,3,0,5,0
1423,Hotel_1423,Udaipur,Luxury,16695.0,3.3,1285.0,"Restaurant,Spa,Bar,Concierge,Parking,Gym",6,10508.0,Jaipur,Mid-range,0,9,2,6,3
1424,Hotel_1424,Kolkata,Resort,15740.0,4.4,984.0,"WiFi,Parking",2,14587.0,Hyderabad,Luxury,0,7,4,5,2
1425,Hotel_1425,Delhi,Mid-range,6545.0,3.5,1430.0,"Pool,Spa,Room Service,Parking,Restaurant",5,1918.0,Mumbai,Budget,0,3,3,8,1
1426,Hotel_1426,Hyderabad,Boutique,9107.0,3.5,1518.0,"Restaurant,Concierge",2,9453.0,Bangalore,Mid-range,0,5,0,1,3
1427,Hotel_1427,Hyderabad,Resort,6545.0,3.8,490.0,"Room Service,Bar",2,3628.0,Hyderabad,Budget,0,5,4,5,1
1428,Hotel_1428,Mumbai,Boutique,6376.0,4.0,1694.0,"Pool,Room Service,Spa,Gym,Restaurant",5,16739.0,Agra,Resort,1,8,0,0,4
1429,Hotel_1429,Mumbai,Mid-range,5198.0,4.0,984.0,"Spa,Gym,Beach Access,Restaurant,Parking",5,9906.0,Mumbai,Boutique,1,8,3,8,0
1430,Hotel_1430,Bangalore,Resort,23680.0,3.5,755.0,"Parking,Gym,Beach Access",3,10094.0,Hyderabad,Budget,0,1,4,5,1
1431,Hotel_1431,Mumbai,Luxury,18893.0,3.4,1577.0,"Spa,Beach Access",2,17954.0,Mumbai,Resort,0,8,2,8,4
1432,Hotel_1432,Chennai,Budget,949.0,2.3,660.0,"Gym,WiFi,Bar,Beach Access,Concierge,Pool",6,14515.0,Udaipur,Luxury,0,2,1,9,2
1433,Hotel_1433,Udaipur,Budget,2327.0,4.5,158.0,"Gym,Beach Access,Bar,Restaurant",4,6679.0,Bangalore,Resort,1,9,1,1,4
1434,Hotel_1434,Mumbai,Luxury,6545.0,4.1,1431.0,"Beach Access,Parking,Gym",3,11886.0,Goa,Luxury,1,8,2,4,2
1435,Hotel_1435,Kolkata,Mid-range,4545.0,3.7,1327.0,"Gym,Room Service,Concierge,Beach Access,WiFi",5,6399.0,Hyderabad,Boutique,0,7,3,5,0
1436,Hotel_1436,Jaipur,Budget,2380.0,3.7,1167.0,"Gym,Parking,Pool,WiFi,Concierge",5,10088.0,Udaipur,Budget,0,6,1,9,1
1437,Hotel_1437,Udaipur,Luxury,15167.0,4.3,295.0,"WiFi,Bar,Parking",3,14902.0,Jaipur,Budget,1,9,2,6,1
1438,Hotel_1438,Jaipur,Resort,24107.0,2.7,1267.0,"Gym,Beach Access",2,17146.0,Goa,Mid-range,0,6,4,4,3
1439,Hotel_1439,Kolkata,Mid-range,3705.0,3.4,404.0,"Spa,WiFi",2,17200.0,Agra,Resort,0,7,3,0,4
1440,Hotel_1440,Agra,Boutique,5203.0,3.0,1115.0,"Pool,WiFi,Restaurant,Bar",4,9677.0,Agra,Budget,0,0,0,0,1
1441,Hotel_1441,Delhi,Resort,13545.0,5.0,984.0,"Pool,Bar,Spa,WiFi,Restaurant",5,16267.0,Chennai,Budget,1,3,4,2,1
1442,Hotel_1442,Goa,Luxury,10972.0,4.4,1547.0,"Spa,Bar,Beach Access,Restaurant,Pool,Room Service",6,16224.0,Mumbai,Resort,1,4,2,8,4
1443,Hotel_1443,Bangalore,Boutique,7779.0,2.3,1953.0,"Parking,Pool,Restaurant,Room Service,Bar",5,10516.0,Agra,Luxury,0,1,0,0,2
1444,Hotel_1444,Delhi,Luxury,12334.0,2.7,388.0,"Concierge,Gym,Beach Access,Parking,Restaurant,WiFi",6,2095.0,Kolkata,Resort,0,3,2,7,4
1445,Hotel_1445,Kolkata,Budget,2053.0,3.7,238.0,"Pool,Beach Access,Gym",3,3464.0,Chennai,Mid-range,0,7,1,2,3
1446,Hotel_1446,Mumbai,Budget,1507.0,3.5,1115.0,"Room Service,Pool",2,12347.0,Delhi,Budget,0,8,1,3,1
1447,Hotel_1447,Goa,Boutique,5154.0,2.9,1904.0,"Room Service,Beach Access,Gym,Bar,Parking,Restaurant",6,15201.0,Agra,Luxury,0,4,0,0,2
1448,Hotel_1448,Delhi,Boutique,4330.0,5.0,324.0,"Room Service,WiFi,Gym",3,16542.0,Hyderabad,Budget,1,3,0,5,1
1449,Hotel_1449,Kolkata,Resort,17367.0,4.0,979.0,"Pool,Parking,Concierge",3,5512.0,Bangalore,Luxury,0,7,4,1,2
1450,Hotel_1450,Hyderabad,Budget,2327.0,4.1,984.0,"Concierge,Room Service,Gym,Bar,Spa,WiFi",6,16338.0,Goa,Boutique,1,5,1,4,0
1451,Hotel_1451,Jaipur,Mid-range,5506.0,3.3,642.0,"Beach Access,Room Service",2,15138.0,Goa,Budget,0,6,3,4,1
1452,Hotel_1452,Jaipur,Budget,1230.0,4.3,1331.0,"Bar,WiFi,Spa,Parking,Gym",5,9503.0,Udaipur,Mid-range,1,6,1,9,3
1453,Hotel_1453,Jaipur,Budget,1611.0,3.5,598.0,"WiFi,Parking,Pool,Spa",4,7672.0,Jaipur,Boutique,0,6,1,6,0
1454,Hotel_1454,Delhi,Mid-range,4968.0,3.6,991.0,"Parking,Beach Access,Restaurant,Pool,WiFi,Gym",6,9289.0,Udaipur,Mid-range,0,3,3,9,3
1455,Hotel_1455,Goa,Luxury,14573.0,4.2,1692.0,"Concierge,Beach Access,Pool,Room Service,Parking",5,12644.0,Kolkata,Mid-range,1,4,2,7,3
1456,Hotel_1456,Agra,Budget,914.0,2.7,765.0,"Parking,Gym,WiFi,Restaurant,Room Service,Spa",6,14873.0,Goa,Resort,0,0,1,4,4
1457,Hotel_1457,Mumbai,Boutique,7137.0,4.9,984.0,"Beach Access,Restaurant",2,4332.0,Jaipur,Budget,0,8,0,6,1
1458,Hotel_1458,Hyderabad,Luxury,6542.0,3.9,1771.0,"Parking,Bar,Concierge,Gym,Room Service,WiFi",6,7027.0,Udaipur,Budget,0,5,2,9,1
1459,Hotel_1459,Delhi,Mid-range,2907.0,4.7,556.0,"Room Service,WiFi",2,3481.0,Jaipur,Boutique,0,3,3,6,0
1460,Hotel_1460,Delhi,Luxury,15152.0,3.0,1547.0,"Concierge,Room Service,WiFi,Parking,Bar",5,16963.0,Kolkata,Boutique,0,3,2,7,0
1461,Hotel_1461,Bangalore,Resort,9743.0,3.2,1527.0,"Beach Access,Pool,Spa,Parking,Concierge,Room Service",6,8216.0,Delhi,Boutique,0,1,4,3,0
1462,Hotel_1462,Bangalore,Mid-range,3686.0,3.0,984.0,"Spa,Parking",2,5636.0,Jaipur,Budget,0,1,3,6,1
1463,Hotel_1463,Goa,Budget,1800.0,4.0,184.0,"Restaurant,WiFi,Spa",3,4854.0,Chennai,Luxury,1,4,1,2,2
1464,Hotel_1464,Udaipur,Budget,1914.0,3.8,1900.0,"Spa,Pool,Parking,Room Service,WiFi",5,2727.0,Goa,Boutique,0,9,1,4,0
1465,Hotel_1465,Agra,Boutique,6120.0,3.5,1364.0,"Concierge,Pool,Parking,WiFi,Gym,Room Service",6,9275.0,Udaipur,Boutique,0,0,0,9,0
1466,Hotel_1466,Kolkata,Budget,959.0,3.1,854.0,"Restaurant,Gym,WiFi,Room Service,Bar,Spa",6,14236.0,Bangalore,Mid-range,0,7,1,1,3
1467,Hotel_1467,Delhi,Resort,21584.0,2.9,1709.0,"Parking,Spa,Concierge,Room Service,Beach Access,Pool",6,6830.0,Udaipur,Luxury,0,3,4,9,2
1468,Hotel_1468,Agra,Mid-range,5824.0,3.8,1578.0,"Restaurant,Gym,Parking,WiFi,Room Service",5,8177.0,Mumbai,Budget,0,0,3,8,1
1469,Hotel_1469,Udaipur,Resort,23108.0,3.5,1523.0,"Parking,Gym,Room Service,Concierge,Bar,Pool",6,12001.0,Jaipur,Budget,0,9,4,6,1
1470,Hotel_1470,Mumbai,Budget,6545.0,3.3,344.0,"WiFi,Bar",2,7370.0,Chennai,Mid-range,0,8,1,2,3
1471,Hotel_1471,Goa,Boutique,5815.0,4.9,1269.0,"Restaurant,Pool",2,13696.0,Bangalore,Mid-range,0,4,0,1,3
1472,Hotel_1472,Hyderabad,Resort,22896.0,3.7,578.0,"Beach Access,Parking",2,6795.0,Chennai,Boutique,0,5,4,2,0
1473,Hotel_1473,Mumbai,Luxury,12834.0,4.7,166.0,"Pool,Gym",2,8862.0,Agra,Budget,0,8,2,0,1
1474,Hotel_1474,Mumbai,Mid-range,2977.0,3.4,682.0,"Spa,Pool",2,17677.0,Jaipur,Luxury,0,8,3,6,2
1475,Hotel_1475,Kolkata,Boutique,8953.0,4.0,217.0,"Restaurant,Concierge,Parking,WiFi",4,15297.0,Chennai,Luxury,1,7,0,2,2
1476,Hotel_1476,Goa,Mid-range,3620.0,3.8,220.0,"Spa,Pool,WiFi,Beach Access",4,10932.0,Agra,Budget,0,4,3,0,1
1477,Hotel_1477,Jaipur,Luxury,19141.0,2.6,1456.0,"Beach Access,Bar",2,7965.0,Agra,Luxury,0,6,2,0,2
1478,Hotel_1478,Hyderabad,Mid-range,3789.0,4.8,1008.0,"WiFi,Pool,Gym,Bar,Room Service",5,17866.0,Mumbai,Boutique,1,5,3,8,0
1479,Hotel_1479,Chennai,Mid-range,5542.0,3.7,801.0,"Restaurant,Parking,Spa",3,9132.0,Hyderabad,Budget,0,2,3,5,1
1480,Hotel_1480,Hyderabad,Luxury,13520.0,4.3,392.0,"Room Service,Pool",2,7169.0,Udaipur,Budget,0,5,2,9,1
1481,Hotel_1481,Delhi,Budget,1594.0,3.3,1544.0,"Pool,Room Service,Spa,WiFi",4,11334.0,Agra,Budget,0,3,1,0,1
1482,Hotel_1482,Mumbai,Budget,1304.0,3.7,1272.0,"Pool,Beach Access,Spa",3,8330.0,Udaipur,Budget,0,8,1,9,1
1483,Hotel_1483,Bangalore,Mid-range,5424.0,3.2,1175.0,"Bar,Beach Access,Restaurant,Parking,Gym,Room Service",6,16175.0,Mumbai,Boutique,0,1,3,8,0
1484,Hotel_1484,Bangalore,Budget,6545.0,4.7,388.0,"Beach Access,Gym,Concierge,Pool,Parking,Room Service",6,4994.0,Hyderabad,Budget,0,1,1,5,1
1485,Hotel_1485,Goa,Luxury,12564.0,4.0,255.0,"Pool,Concierge",2,2326.0,Udaipur,Mid-range,0,4,2,9,3
1486,Hotel_1486,Hyderabad,Boutique,5582.0,4.1,255.0,"WiFi,Gym,Beach Access",3,8601.0,Chennai,Boutique,1,5,0,2,0
1487,Hotel_1487,Delhi,Budget,1723.0,3.8,59.0,"Restaurant,Concierge",2,17146.0,Mumbai,Boutique,0,3,1,8,0
1488,Hotel_1488,Delhi,Budget,1232.0,4.6,1938.0,"Spa,Parking",2,2523.0,Delhi,Budget,0,3,1,3,1
1489,Hotel_1489,Bangalore,Budget,1929.0,4.3,741.0,"Spa,Gym",2,14835.0,Bangalore,Mid-range,0,1,1,1,3
1490,Hotel_1490,Goa,Luxury,11402.0,2.8,1319.0,"Parking,Pool,Concierge",3,1509.0,Udaipur,Budget,0,4,2,9,1
1491,Hotel_1491,Delhi,Mid-range,3158.0,3.3,1964.0,"Concierge,Beach Access",2,10699.0,Delhi,Budget,0,3,3,3,1
1492,Hotel_1492,Delhi,Luxury,8757.0,3.1,1873.0,"Gym,Restaurant",2,8975.0,Hyderabad,Boutique,0,3,2,5,0
1493,Hotel_1493,Chennai,Budget,1984.0,4.3,647.0,"Restaurant,Beach Access",2,4135.0,Delhi,Mid-range,0,2,1,3,3
1494,Hotel_1494,Delhi,Mid-range,3416.0,3.9,984.0,"Parking,Gym,Room Service,Pool,WiFi",5,13809.0,Udaipur,Resort,0,3,3,9,4
1495,Hotel_1495,Delhi,Luxury,10301.0,2.8,931.0,"Pool,Bar,Beach Access,Gym",4,4392.0,Mumbai,Budget,0,3,2,8,1
1496,Hotel_1496,Udaipur,Luxury,14777.0,3.7,76.0,"Restaurant,Gym,WiFi,Pool,Bar",5,8711.0,Bangalore,Mid-range,0,9,2,1,3
1497,Hotel_1497,Mumbai,Luxury,10616.0,2.8,1538.0,"Concierge,Restaurant,Parking",3,10712.0,Delhi,Mid-range,0,8,2,3,3
1498,Hotel_1498,Mumbai,Resort,14598.0,3.8,1152.0,"Restaurant,Gym,Pool",3,10047.0,Chennai,Luxury,0,8,4,2,2
1499,Hotel_1499,Mumbai,Luxury,9422.0,2.6,749.0,"Pool,Parking,Restaurant,WiFi,Concierge,Gym",6,2022.0,Hyderabad,Boutique,0,8,2,5,0
1500,Hotel_1500,Chennai,Boutique,5417.0,4.2,984.0,"Beach Access,Room Service",2,8852.0,Jaipur,Mid-range,0,2,0,6,3
1501,Hotel_1501,Kolkata,Luxury,15698.0,4.1,1473.0,"Concierge,Parking",2,12303.0,Chennai,Resort,0,7,2,2,4
1502,Hotel_1502,Kolkata,Mid-range,4368.0,3.8,39.0,"Spa,Gym,Parking,Beach Access,Restaurant,Pool",6,10192.0,Kolkata,Luxury,0,7,3,7,2
1503,Hotel_1503,Kolkata,Mid-range,6545.0,4.4,1295.0,"Parking,Bar,Beach Access,Spa,Gym,Restaurant",6,13546.0,Jaipur,Resort,1,7,3,6,4
1504,Hotel_1504,Mumbai,Mid-range,5201.0,3.5,1723.0,"Pool,Parking",2,14297.0,Hyderabad,Mid-range,0,8,3,5,3
1505,Hotel_1505,Goa,Luxury,6235.0,4.4,1455.0,"Gym,Spa,Bar",3,4459.0,Bangalore,Luxury,0,4,2,1,2
1506,Hotel_1506,Kolkata,Mid-range,3826.0,2.8,1243.0,"Spa,Bar,Gym,Beach Access",4,14762.0,Delhi,Resort,0,7,3,3,4
